topic_id,task,size_observations,configs,cells,primary_type,member_configs,representative_doc_id,representative_text
mashumaro-flattened-dataclass-fields-topic-011,mashumaro-flattened-dataclass-fields,23,9,23,implementation_state,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-glm52-off;observational-memory-gpt54-xhigh;observational-memory-gpt54mini-low;observational-memory-gpt54mini-off;observational-memory-gpt55-low;observational-memory-gpt55-off;observational-memory-gpt55-xhigh,30881a1982c219a74d9191a6278fc05c,"`field_options` is defined in mashumaro/helper.py:30 and returns a dict with keys serialize, deserialize, serialization_strategy, alias, plus **kwargs (so arbitrary extra metadata keys pass through)."
mashumaro-flattened-dataclass-fields-topic-012,mashumaro-flattened-dataclass-fields,21,11,21,other,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-glm52-off;observational-memory-gpt54-low;observational-memory-gpt54-off;observational-memory-gpt54-xhigh;observational-memory-gpt54mini-low;observational-memory-gpt54mini-off;observational-memory-gpt55-low;observational-memory-gpt55-off;observational-memory-gpt55-xhigh,afd5d8a01b0a8f22a24755058260994a,"Attempted to use rg to search the repository, but rg is not installed; assistant fell back to grep."
mashumaro-flattened-dataclass-fields-topic-013,mashumaro-flattened-dataclass-fields,16,7,15,implementation_state,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-glm52-off;observational-memory-gpt54mini-off;observational-memory-gpt54mini-xhigh;observational-memory-gpt55-low;observational-memory-gpt55-xhigh,30b0cb8bdc49a7f71250f5e768f5cb36,Modified forbid_extra_keys allowed_keys construction in builder.py (~lines 452-470 area) to handle flatten: flattened fields contribute their output key set via __get_flattened_field_keys; non-flattened fields contribute alias-or-fname. allow_deserialization_not_by_alias branch also calls __get_flattened_field_keys with allow_names=True for flattened fields.
mashumaro-flattened-dataclass-fields-topic-014,mashumaro-flattened-dataclass-fields,14,5,10,implementation_state,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-glm52-off;observational-memory-gpt54mini-low;observational-memory-gpt55-off,b8822fc3f87ea4b80bcfe405420bf30e,"Pack (to_dict) handling in builder.py ~840-1100: _get_field_packer returns (packer, alias, could_be_none). __pack_method_set_value sets kwargs[alias or fname] = packed_value, honoring by_alias_feature (runtime by_alias flag) and serialize_by_alias config. Flatten work must merge flattened child dicts into the parent kwargs here."
mashumaro-flattened-dataclass-fields-topic-015,mashumaro-flattened-dataclass-fields,18,7,12,implementation_state,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-glm52-off;observational-memory-gpt54-low;observational-memory-gpt54mini-low;observational-memory-gpt54mini-off;observational-memory-gpt55-off,732cda2fad28fd7ebf2e14f53346dd9c,"FieldUnpackerCodeBlockBuilder.build (builder.py ~1290+) generates per-field unpacker code: reads d.get(alias or fname, MISSING), raises MissingField if no default, supports allow_deserialization_not_by_alias fallback, handles nullable fields and InvalidFieldValue wrapping. Flatten work must generate unpacker code that reads flattened keys from the parent dict (with prefix/rename) instead of a nested dict."
mashumaro-flattened-dataclass-fields-topic-016,mashumaro-flattened-dataclass-fields,16,8,16,implementation_state,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-glm52-off;observational-memory-gpt54-off;observational-memory-gpt54mini-low;observational-memory-gpt54mini-off;observational-memory-gpt55-low;observational-memory-gpt55-off,46bdb592b60814d1dfa3b23d175fc4a9,"Added three private methods to CodeBuilder in mashumaro/core/meta/code/builder.py for flatten support: __flattened_type (unwraps Optional, calls get_real_type and get_field_resolved_type_params), __get_flattened_key_pairs (computes src/dst key pairs for child fields using CodeBuilder(child_type).get_field_types, handles prefix and rename), and __validate_flattened_fields (collision detection across all alias modes, checks mutually exclusive prefix/rename, validates dict type and duplicate/invalid rename keys)."
mashumaro-flattened-dataclass-fields-topic-017,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,b194c480f6451533c0824193d18f3cb2,"Added collision detection loop after filtered_fields is built: computes produced_keys for each field (expanding flattened fields), raises ValueError on any duplicate key across all fields including all alias types."
mashumaro-flattened-dataclass-fields-topic-018,mashumaro-flattened-dataclass-fields,3,2,2,implementation_state,observational-memory-glm52-high;observational-memory-gpt55-off,56ec9bfc313bada7715905d18d49dc2f,"Bug fix: get_type_annotations returns a list not a dict, so switched __flatten_key_map to use typing_extensions.get_type_hints(typ, include_extras=True).items() for iterating child fields."
mashumaro-flattened-dataclass-fields-topic-019,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,9401018bc8d1763805d7ee70b07de35c,"Bug fix: CodeBuilder has no field_types attribute, only get_field_types() method. Changed __pack_method_update_flattened_value to use self.get_field_types(include_extras=True)[fname] instead."
mashumaro-flattened-dataclass-fields-topic-020,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,9b08b7a5be920736ad4c03c5b165335e,Bug fix: UnboundLocalError on kwargs in non-flatten path because kwargs was only set inside conditional branches. Fixed by initializing kwargs=None before the nontrivial_nullable_fields check.
mashumaro-flattened-dataclass-fields-topic-021,mashumaro-flattened-dataclass-fields,10,4,8,test_failure,observational-memory-glm52-high;observational-memory-gpt54-off;observational-memory-gpt54mini-low;observational-memory-gpt55-off,3ae9b2bd3409b5a75be13ab68d293319,"Manual smoke test /tmp/test_flat.py confirmed current flatten behavior for prefix=True and Optional flattened fields: Parent.to_dict() produced {'x': 1, 'c_a': 2, 'c_b': 3}, Parent.from_dict({'x': 1, 'c_a': 2, 'c_bee': 3}) reconstructed the object, P2().to_dict() returned {}, and P2.from_dict({'a': 1, 'bee': 2}) reconstructed Child."
mashumaro-flattened-dataclass-fields-topic-022,mashumaro-flattened-dataclass-fields,18,9,15,test_failure,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-glm52-off;observational-memory-gpt54-low;observational-memory-gpt54-off;observational-memory-gpt54mini-low;observational-memory-gpt54mini-off;observational-memory-gpt55-low;observational-memory-gpt55-off,acbc80892b7ab74efd56708438704d38,"Added tests/test_flatten.py covering flatten roundtrip with aliases, flatten_prefix=True, flatten_rename with Optional child, forbid_extra_keys, and validation errors for key collision, non-dataclass flatten target, and invalid flatten_rename key."
mashumaro-flattened-dataclass-fields-topic-023,mashumaro-flattened-dataclass-fields,1,1,1,other,observational-memory-glm52-high,b5e1b83f0e0d74dfa012da0b676dafa0,Debugging approach: used dis.dis() to inspect generated bytecode of __mashumaro_to_dict__ since inspect.getsource() fails on dynamically compiled code.
mashumaro-flattened-dataclass-fields-topic-024,mashumaro-flattened-dataclass-fields,4,4,4,implementation_state,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-gpt54mini-low;observational-memory-gpt55-xhigh,796b122ca71a2b7b8632a58ecea7c501,User instructed to work on the flatten feature in a new branch from main and commit everything when done.
mashumaro-flattened-dataclass-fields-topic-025,mashumaro-flattened-dataclass-fields,4,4,4,code_structure,observational-memory-glm52-high;observational-memory-glm52-max;observational-memory-gpt54-off;observational-memory-gpt55-low,d4306b9bcac6dcfc00002e3d3876dd66,is_dataclass is already imported in builder.py from dataclasses; used for ancestor checks. is_dataclass_dict_mixin and is_dataclass_dict_mixin_subclass helpers exist in mashumaro/core/meta/helpers.py.
mashumaro-flattened-dataclass-fields-topic-026,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,d4724c4618cb1cbb59f52dfa0b8db522,Added `fields` to the dataclasses import in builder.py for use in flatten feature.
mashumaro-flattened-dataclass-fields-topic-027,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,088d559243959b8ea9a416b672e97c08,"Implemented _get_flatten_type in builder.py: unwraps Optional to get the dataclass type, returns None if not a dataclass."
mashumaro-flattened-dataclass-fields-topic-028,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,348a94cca20b19c53f4c6852e28f4738,"Implemented _get_flattened_fields in builder.py: for each field with flatten=True, validates flatten_prefix/flatten_rename mutual exclusivity, resolves prefix (True -> fname+'_', string -> literal, None -> ''), validates flatten_rename keys against child field names and duplicate values, computes child field keys as (child_field_name, input_key, output_key) tuples using child config aliases. Returns dict keyed by fname with cls, keys list, and child_fields list."
mashumaro-flattened-dataclass-fields-topic-029,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,fc59687b257bfc372f96bce34a74c4fc,Implemented _validate_flattened_fields in builder.py: builds a seen-keys map across all fields (both flattened and non-flattened) and raises ValueError on any key collision.
mashumaro-flattened-dataclass-fields-topic-030,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,2f8d5f49fc1ee1b8975e8f0ce397fe00,Added flatten_info parameter to FieldUnpackerCodeBlockBuilder.build signature and passes flattened_fields.get(fname) from the caller.
mashumaro-flattened-dataclass-fields-topic-031,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-high,6a77df98f766e6a38b80ef1a2e1ec1a9,"Implemented deserialization for flattened fields in FieldUnpackerCodeBlockBuilder.build: when flatten_info is set, builds a sub-dict from parent dict using child output keys, then calls child_cls.from_dict(value). Handles optional flattened fields by checking if any keys were present (has_flattened_value) and setting None if not."
mashumaro-flattened-dataclass-fields-topic-032,mashumaro-flattened-dataclass-fields,2,2,2,test_failure,observational-memory-glm52-high;observational-memory-glm52-max,865e5f8b8e115f6b4e65f1d71034a504,"Serialization of flattened fields uses child aliases for output keys: child field with alias 'why' serializes to key 'why' (or 'child_why' with prefix), not the original field name 'y'. This was confirmed by updating test expectations."
mashumaro-flattened-dataclass-fields-topic-033,mashumaro-flattened-dataclass-fields,1,1,1,test_failure,observational-memory-glm52-high,71f3b96e27bf7677ef68ae63c46602d7,completed: All 8 tests in tests/test_flatten.py and tests/test_helper.py pass after multiple iterations fixing serialization key mapping and field_options backward compatibility.
mashumaro-flattened-dataclass-fields-topic-034,mashumaro-flattened-dataclass-fields,6,2,6,code_structure,observational-memory-glm52-max;observational-memory-glm52-off,0c58b97bcfb45d03632b4e41772909c5,"Config options relevant to this task live in mashumaro/config.py: aliases dict (line 46), serialize_by_alias (47), allow_deserialization_not_by_alias (62), forbid_extra_keys (63)."
mashumaro-flattened-dataclass-fields-topic-035,mashumaro-flattened-dataclass-fields,2,1,2,implementation_state,observational-memory-glm52-max,935c1eca5d2960a36658555997e10729,"Added __validate_flattened_fields to builder.py, called after filtered_fields is built. Validates: flatten_prefix+flatten_rename mutually exclusive (ValueError), flattened type must be dataclass (ValueError), flatten_rename must be dict, rename keys must be subset of source keys and unique, rename values unique, and all output keys (across flattened and normal fields) must not collide (ValueError with field names)."
mashumaro-flattened-dataclass-fields-topic-036,mashumaro-flattened-dataclass-fields,1,1,1,test_failure,observational-memory-glm52-max,03fb7e9fc10b01572e0ef81741f2c96e,Unfinished pack-path edit: an edit (source d8725625) to pass metadata and ftype kwargs into the nullable-field _pack_method_set_value call sites in builder.py partially failed (edits[2] not found / whitespace mismatch). The pack path still needs those nullable call sites updated to pass metadata+ftype so flatten logic runs for nullable flattened fields.
mashumaro-flattened-dataclass-fields-topic-037,mashumaro-flattened-dataclass-fields,1,1,1,test_failure,observational-memory-glm52-max,cf3d0fe2a075120cc4e33630ef754e4e,"mashumaro/exceptions.py defines: MissingField(LookupError), ExtraKeysError(ValueError) with extra_keys set + target_type, UnserializableDataError(TypeError), UnserializableField, UnsupportedSerializationEngine, UnsupportedDeserializationEngine, InvalidFieldValue(ValueError). There is NO BadField/InvalidField exception class."
mashumaro-flattened-dataclass-fields-topic-038,mashumaro-flattened-dataclass-fields,1,1,1,implementation_state,observational-memory-glm52-max,38401c681708d001bc8c8acd12eb25c6,"builder.py useful introspection methods: get_field_types(include_extras=False) wraps __get_field_types; get_real_type(field_name, field_type) applies substitute_type_params with resolved_type_params; get_field_resolved_type_params(field_name) returns the resolved param dict for the class owning that field."
